,Unnamed: 0,reservoir_var,reservoir_db_name,target_var,target_db_name,train_pred,test_pred,RMSE_train,RMSE_test,NMSE_train,NMSE_test,num_nodes,Win_strength,Win_sparsity,n_neighbors,leak_rate,subset_size,test_fraction,washout_data,training_time,learnmodel_time,testing_time,delay,r2
8040,8040,Prok_Taxa00055,ecol_ts,random_01,runif_ts,-0.0103,0.0965,0.2996,0.2886,0.2496243,0.2434956,9,2.0,0.9,10,0.6,491,0.5,0,0.11,0.0,0.09,17,0.009312250000000001
8041,8041,Prok_Taxa00056,ecol_ts,random_01,runif_ts,-0.0174,0.0515,0.3231,0.289,0.2902409,0.2441101,6,0.25,0.7,7,0.2,491,0.5,0,0.1,0.0,0.08,17,0.0026522499999999997
8042,8042,Prok_Taxa00058,ecol_ts,random_01,runif_ts,0.052,0.0024,0.298,0.2911,0.2469055,0.2476429,3,1.5,0.4,4,0.6,491,0.5,0,0.09,0.0,0.08,17,5.759999999999999e-06
8043,8043,Prok_Taxa00059,ecol_ts,random_01,runif_ts,-0.0709,0.0756,0.3006,0.2875,0.2511773,0.2415704,5,2.0,0.8,6,0.8,491,0.5,0,0.08,0.0,0.1,17,0.00571536
8044,8044,Prok_Taxa00061,ecol_ts,random_01,runif_ts,-0.037,0.1221,0.3063,0.2886,0.2609289,0.2434625,4,0.75,0.0,5,0.8,491,0.5,0,0.1,0.0,0.1,17,0.01490841
8045,8045,Prok_Taxa00062,ecol_ts,random_01,runif_ts,0.1475,0.0,0.2898,0.2912,0.2335285,0.2478611,12,2.0,0.7,13,0.3,491,0.5,0,0.09,0.0,0.1,17,0.0
8046,8046,Prok_Taxa00063,ecol_ts,random_01,runif_ts,0.0011,0.1239,0.3051,0.2875,0.2588796,0.241611,4,0.5,0.3,5,0.5,491,0.5,0,0.1,0.0,0.09,17,0.015351209999999999
8047,8047,Prok_Taxa00064,ecol_ts,random_01,runif_ts,-0.0013,0.0097,0.2963,0.2898,0.2440916,0.2455472,4,2.0,0.3,5,0.7,491,0.5,0,0.1,0.0,0.1,17,9.409e-05
8048,8048,Prok_Taxa00065,ecol_ts,random_01,runif_ts,0.0162,0.1688,0.3023,0.2838,0.2541544,0.2354798,3,2.0,0.0,4,0.9,491,0.5,0,0.09,0.0,0.08,17,0.028493440000000002
8049,8049,Prok_Taxa00066,ecol_ts,random_01,runif_ts,-0.0335,0.0069,0.3109,0.2876,0.2688002,0.2417922,2,0.1,0.5,3,0.0,491,0.5,0,0.1,0.0,0.07,17,4.761e-05
8050,8050,Prok_Taxa00067,ecol_ts,random_01,runif_ts,-0.0149,0.042,0.3073,0.2898,0.2626524,0.245548,2,0.5,0.0,3,0.9,491,0.5,0,0.09,0.0,0.14,17,0.0017640000000000002
8051,8051,Prok_Taxa00068,ecol_ts,random_01,runif_ts,-0.0474,0.0145,0.2994,0.2904,0.2491849,0.2464742,17,2.0,0.1,18,0.7,491,0.5,0,0.11,0.0,0.11,17,0.00021025000000000001
8052,8052,Prok_Taxa00069,ecol_ts,random_01,runif_ts,0.051,0.0116,0.295,0.2888,0.241928,0.2438328,5,1.5,0.4,6,0.7,491,0.5,0,0.1,0.0,0.09,17,0.00013455999999999999
8053,8053,Prok_Taxa00070,ecol_ts,random_01,runif_ts,0.0135,0.0,0.3197,0.2896,0.28428,0.2451933,2,0.75,0.5,3,0.8,491,0.5,0,0.09,0.0,0.09,17,0.0
8054,8054,Prok_Taxa00071,ecol_ts,random_01,runif_ts,-0.0682,0.0535,0.3022,0.2893,0.2540197,0.2446971,6,2.0,0.9,7,0.7,491,0.5,0,0.1,0.0,0.1,17,0.0028622499999999998
8055,8055,Prok_Taxa00073,ecol_ts,random_01,runif_ts,0.0047,0.0995,0.315,0.2867,0.2759695,0.2401813,2,0.25,0.5,3,0.2,491,0.5,0,0.08,0.0,0.1,17,0.009900250000000001
8056,8056,Prok_Taxa00075,ecol_ts,random_01,runif_ts,0.0204,0.0301,0.2999,0.294,0.250074,0.2526999,2,1.0,0.5,3,0.4,491,0.5,0,0.09,0.0,0.09,17,0.0009060099999999998
8057,8057,Prok_Taxa00076,ecol_ts,random_01,runif_ts,0.0502,0.0183,0.293,0.288,0.2386824,0.2424858,8,0.5,0.5,9,0.4,491,0.5,0,0.09,0.0,0.09,17,0.00033489
8058,8058,Prok_Taxa00077,ecol_ts,random_01,runif_ts,-0.0077,0.0142,0.3071,0.2886,0.2621961,0.2434604,2,1.0,0.5,3,0.7,491,0.5,0,0.07,0.0,0.08,17,0.00020164000000000003
8059,8059,Prok_Taxa00078,ecol_ts,random_01,runif_ts,-0.0175,0.1286,0.3003,0.2851,0.2506872,0.2376126,3,1.5,0.4,4,0.9,491,0.5,0,0.09,0.0,0.09,17,0.016537959999999997
8060,8060,Prok_Taxa00079,ecol_ts,random_01,runif_ts,-0.0862,0.0463,0.3041,0.2891,0.2571485,0.2443511,3,1.5,0.4,4,0.6,491,0.5,0,0.1,0.0,0.08,17,0.00214369
8061,8061,Prok_Taxa00080,ecol_ts,random_01,runif_ts,0.0002,0.1572,0.3074,0.2866,0.2627377,0.2400179,3,2.0,0.4,4,0.9,491,0.5,0,0.1,0.0,0.12,17,0.024711840000000002
8062,8062,Prok_Taxa00082,ecol_ts,random_01,runif_ts,0.0864,0.0,0.2922,0.2901,0.237465,0.2459791,21,1.5,0.6,22,0.6,491,0.5,0,0.13,0.0,0.11,17,0.0
8063,8063,Prok_Taxa00083,ecol_ts,random_01,runif_ts,0.0416,0.007,0.2932,0.2884,0.2390062,0.2431109,7,1.0,0.6,8,0.6,491,0.5,0,0.1,0.0,0.09,17,4.9000000000000005e-05
8064,8064,Prok_Taxa00084,ecol_ts,random_01,runif_ts,-0.0177,0.1267,0.3011,0.2852,0.2520967,0.2377765,2,2.0,0.5,3,0.8,491,0.5,0,0.08,0.0,0.09,17,0.01605289
8065,8065,Prok_Taxa00085,ecol_ts,random_01,runif_ts,0.07,0.0,0.2933,0.289,0.2391887,0.2441329,5,1.5,0.4,6,0.6,491,0.5,0,0.08,0.0,0.09,17,0.0
8066,8066,Prok_Taxa00086,ecol_ts,random_01,runif_ts,-0.0203,0.1305,0.3021,0.2865,0.2537599,0.239938,3,1.0,0.0,4,0.8,491,0.5,0,0.12,0.0,0.11,17,0.01703025
8067,8067,Prok_Taxa00087,ecol_ts,random_01,runif_ts,0.0337,0.073,0.2975,0.2913,0.24616,0.2480135,7,1.5,0.3,8,0.3,491,0.5,0,0.11,0.0,0.1,17,0.0053289999999999995
8068,8068,Prok_Taxa00088,ecol_ts,random_01,runif_ts,-0.0554,0.0729,0.3019,0.2875,0.2534888,0.2415238,3,2.0,0.4,4,0.8,491,0.5,0,0.11,0.0,0.08,17,0.005314410000000001
8069,8069,Prok_Taxa00089,ecol_ts,random_01,runif_ts,-0.0747,0.0,0.3116,0.3018,0.2699589,0.2662157,3,1.5,0.4,4,0.7,491,0.5,0,0.08,0.0,0.1,17,0.0
8070,8070,Prok_Taxa00091,ecol_ts,random_01,runif_ts,-0.0044,0.0,0.3014,0.2919,0.252529,0.2490039,3,0.75,0.4,4,0.2,491,0.5,0,0.08,0.0,0.09,17,0.0
8071,8071,Prok_Taxa00092,ecol_ts,random_01,runif_ts,-0.0325,0.1158,0.3047,0.2873,0.2581259,0.2412963,3,1.0,0.4,4,0.9,491,0.5,0,0.1,0.0,0.09,17,0.01340964
8072,8072,Prok_Taxa00093,ecol_ts,random_01,runif_ts,-0.0411,0.0927,0.3022,0.2864,0.2539261,0.2397292,2,0.75,0.5,3,0.8,491,0.5,0,0.09,0.0,0.08,17,0.008593290000000002
8073,8073,Prok_Taxa00094,ecol_ts,random_01,runif_ts,0.0573,0.1367,0.2962,0.2858,0.243956,0.2387562,5,2.0,0.0,6,0.8,491,0.5,0,0.09,0.0,0.11,17,0.018686889999999998
8074,8074,Prok_Taxa00095,ecol_ts,random_01,runif_ts,0.0253,0.1594,0.301,0.2839,0.2518608,0.2356653,3,0.75,0.4,4,0.9,491,0.5,0,0.11,0.0,0.08,17,0.025408359999999994
8075,8075,Prok_Taxa00097,ecol_ts,random_01,runif_ts,0.0389,0.0267,0.2931,0.2882,0.2389221,0.2428265,13,1.0,0.2,14,0.3,491,0.5,0,0.12,0.0,0.11,17,0.0007128900000000001
8076,8076,Prok_Taxa00098,ecol_ts,random_01,runif_ts,-0.0451,0.1056,0.3278,0.302,0.2988192,0.2665009,2,1.5,0.5,3,0.8,491,0.5,0,0.09,0.0,0.08,17,0.011151359999999999
8077,8077,Prok_Taxa00099,ecol_ts,random_01,runif_ts,-0.0445,0.1011,0.3095,0.2878,0.2663134,0.2421711,2,2.0,0.0,3,0.9,491,0.5,0,0.08,0.0,0.08,17,0.01022121
8078,8078,Prok_Taxa00100,ecol_ts,random_01,runif_ts,0.0354,0.1353,0.296,0.2854,0.2435646,0.2381341,5,0.75,0.6,6,0.6,491,0.5,0,0.11,0.0,0.09,17,0.01830609
8079,8079,Prok_Taxa00101,ecol_ts,random_01,runif_ts,-0.005,0.127,0.3027,0.2856,0.2547148,0.2384339,3,1.5,0.4,4,0.9,491,0.5,0,0.1,0.0,0.09,17,0.016129
8080,8080,Prok_Taxa00102,ecol_ts,random_01,runif_ts,-0.0782,0.0135,0.31,0.2917,0.2672562,0.2486483,3,1.0,0.4,4,0.8,491,0.5,0,0.09,0.0,0.1,17,0.00018224999999999998
8081,8081,Prok_Taxa00104,ecol_ts,random_01,runif_ts,-0.01,0.1517,0.3049,0.286,0.2584629,0.2390293,2,1.0,0.5,3,0.8,491,0.5,0,0.11,0.0,0.09,17,0.02301289
8082,8082,Prok_Taxa00107,ecol_ts,random_01,runif_ts,-0.0648,0.0569,0.2999,0.2876,0.2500917,0.2417523,2,1.5,0.5,3,0.8,491,0.5,0,0.08,0.0,0.09,17,0.0032376099999999997
8083,8083,Prok_Taxa00108,ecol_ts,random_01,runif_ts,0.0686,0.0412,0.2948,0.2879,0.241587,0.2421993,7,2.0,0.8,8,0.6,491,0.5,0,0.1,0.0,0.09,17,0.0016974400000000001
8084,8084,Prok_Taxa00110,ecol_ts,random_01,runif_ts,0.0025,0.0903,0.2967,0.2866,0.2447647,0.2401459,5,1.5,0.6,6,0.7,491,0.5,0,0.08,0.0,0.09,17,0.008154090000000001
8085,8085,Prok_Taxa00111,ecol_ts,random_01,runif_ts,-0.0215,0.0881,0.2978,0.2867,0.2465384,0.2401709,2,0.1,0.5,3,0.1,491,0.5,0,0.08,0.0,0.11,17,0.0077616099999999995
8086,8086,Prok_Taxa00113,ecol_ts,random_01,runif_ts,-0.0503,0.133,0.3084,0.2873,0.2644011,0.2412041,3,1.5,0.0,4,0.9,491,0.5,0,0.09,0.0,0.09,17,0.017689000000000003
8087,8087,Prok_Taxa00114,ecol_ts,random_01,runif_ts,0.0155,0.085,0.297,0.2865,0.2452082,0.2399246,4,1.5,0.3,5,0.7,491,0.5,0,0.08,0.0,0.08,17,0.007225000000000001
8088,8088,Prok_Taxa00115,ecol_ts,random_01,runif_ts,0.0021,0.019,0.2984,0.2877,0.2476676,0.2419738,7,0.25,0.6,8,0.5,491,0.5,0,0.09,0.0,0.11,17,0.000361
8089,8089,Prok_Taxa00116,ecol_ts,random_01,runif_ts,-0.039,0.0477,0.3037,0.2912,0.2563999,0.247933,2,0.75,0.5,3,0.7,491,0.5,0,0.11,0.0,0.09,17,0.00227529
8090,8090,Prok_Taxa00117,ecol_ts,random_01,runif_ts,0.0027,0.091,0.2975,0.2868,0.2460326,0.2403641,2,1.0,0.5,3,0.8,491,0.5,0,0.08,0.0,0.08,17,0.008281
8091,8091,Prok_Taxa00118,ecol_ts,random_01,runif_ts,0.0026,0.0,0.3096,0.2909,0.2665588,0.2473104,2,2.0,0.5,3,0.8,491,0.5,0,0.09,0.0,0.08,17,0.0
8092,8092,Prok_Taxa00119,ecol_ts,random_01,runif_ts,-0.0135,0.0238,0.2955,0.289,0.2427987,0.2441103,13,1.0,0.3,14,0.5,491,0.5,0,0.1,0.0,0.09,17,0.0005664400000000001
8093,8093,Prok_Taxa00120,ecol_ts,random_01,runif_ts,0.0672,0.1541,0.3003,0.285,0.2507069,0.2373328,3,2.0,0.4,4,0.5,491,0.5,0,0.09,0.0,0.09,17,0.023746809999999997
8094,8094,Prok_Taxa00121,ecol_ts,random_01,runif_ts,0.0185,0.1902,0.3048,0.2836,0.258309,0.2350986,4,2.0,0.5,5,0.9,491,0.5,0,0.1,0.0,0.1,17,0.03617604
8095,8095,Prok_Taxa00122,ecol_ts,random_01,runif_ts,0.019,0.1421,0.3018,0.2861,0.2532098,0.2392177,5,0.25,0.8,6,0.9,491,0.5,0,0.12,0.0,0.1,17,0.02019241
8096,8096,Prok_Taxa00123,ecol_ts,random_01,runif_ts,0.034,0.1268,0.3011,0.2861,0.2521637,0.2392934,2,1.5,0.5,3,0.8,491,0.5,0,0.09,0.0,0.09,17,0.01607824
8097,8097,Prok_Taxa00125,ecol_ts,random_01,runif_ts,0.0241,0.0318,0.298,0.2901,0.2469361,0.2459035,2,1.5,0.5,3,0.8,491,0.5,0,0.11,0.0,0.1,17,0.00101124
8098,8098,Prok_Taxa00126,ecol_ts,random_01,runif_ts,0.0341,0.0889,0.2942,0.2865,0.2406074,0.2399634,2,2.0,0.5,3,0.8,491,0.5,0,0.08,0.0,0.07,17,0.00790321
8099,8099,Prok_Taxa00128,ecol_ts,random_01,runif_ts,0.0279,0.1136,0.3054,0.29,0.2593986,0.2458854,2,1.5,0.5,3,0.9,491,0.5,0,0.11,0.0,0.09,17,0.012904960000000002
8100,8100,Prok_Taxa00129,ecol_ts,random_01,runif_ts,0.0283,0.0162,0.2997,0.2962,0.2497287,0.2563717,9,2.0,0.2,10,0.5,491,0.5,0,0.09,0.0,0.1,17,0.00026243999999999996
8101,8101,Prok_Taxa00130,ecol_ts,random_01,runif_ts,0.0768,0.0636,0.2944,0.2883,0.2409604,0.2429394,9,1.0,0.9,10,0.4,491,0.5,0,0.1,0.0,0.08,17,0.00404496
8102,8102,Prok_Taxa00132,ecol_ts,random_01,runif_ts,0.0097,0.0814,0.2967,0.2882,0.2447299,0.2426987,5,1.5,0.8,6,0.7,491,0.5,0,0.08,0.0,0.11,17,0.00662596
8103,8103,Prok_Taxa00133,ecol_ts,random_01,runif_ts,-0.0304,0.0533,0.3,0.2907,0.2503348,0.2470817,19,0.75,0.7,20,0.6,491,0.5,0,0.13,0.0,0.16,17,0.00284089
8104,8104,Prok_Taxa00134,ecol_ts,random_01,runif_ts,-0.0461,0.0,0.2961,0.2894,0.2437795,0.2447434,7,2.0,0.9,8,0.3,491,0.5,0,0.08,0.0,0.09,17,0.0
8105,8105,Prok_Taxa00135,ecol_ts,random_01,runif_ts,0.0031,0.0387,0.2977,0.29,0.2464392,0.2458441,5,2.0,0.4,6,0.7,491,0.5,0,0.1,0.0,0.09,17,0.0014976899999999999
8106,8106,Prok_Taxa00136,ecol_ts,random_01,runif_ts,0.0538,0.0,0.318,0.2932,0.2811492,0.2512253,3,2.0,0.4,4,0.3,491,0.5,0,0.08,0.0,0.08,17,0.0
8107,8107,Prok_Taxa00138,ecol_ts,random_01,runif_ts,0.0254,0.0,0.3282,0.2932,0.299551,0.2513406,5,0.1,0.2,6,0.8,491,0.5,0,0.1,0.0,0.09,17,0.0
8108,8108,Prok_Taxa00139,ecol_ts,random_01,runif_ts,0.032,0.0,0.2956,0.2899,0.243,0.2455679,3,2.0,0.4,4,0.8,491,0.5,0,0.11,0.0,0.09,17,0.0
8109,8109,Prok_Taxa00140,ecol_ts,random_01,runif_ts,-0.0993,0.0,0.304,0.2955,0.2569099,0.2551683,3,1.5,0.4,4,0.8,491,0.5,0,0.1,0.0,0.09,17,0.0
8110,8110,Prok_Taxa00143,ecol_ts,random_01,runif_ts,0.0596,0.0308,0.2926,0.2885,0.2380427,0.2432406,9,1.0,0.9,10,0.3,491,0.5,0,0.11,0.0,0.09,17,0.00094864
8111,8111,Prok_Taxa00144,ecol_ts,random_01,runif_ts,-0.0276,0.1044,0.3043,0.2886,0.2574411,0.2434828,5,2.0,0.2,6,0.8,491,0.5,0,0.11,0.0,0.1,17,0.010899360000000002
8112,8112,Prok_Taxa00145,ecol_ts,random_01,runif_ts,0.1128,0.0173,0.2911,0.2892,0.235642,0.244405,9,1.5,0.2,10,0.5,491,0.5,0,0.11,0.0,0.1,17,0.00029928999999999996
8113,8113,Prok_Taxa00146,ecol_ts,random_01,runif_ts,0.0461,0.1176,0.2986,0.286,0.2478557,0.2390413,2,2.0,0.5,3,0.8,491,0.5,0,0.08,0.0,0.1,17,0.01382976
8114,8114,Prok_Taxa00147,ecol_ts,random_01,runif_ts,-0.0207,0.0605,0.301,0.2906,0.2519481,0.2468657,5,2.0,0.4,6,0.6,491,0.5,0,0.08,0.0,0.09,17,0.00366025
8115,8115,Prok_Taxa00148,ecol_ts,random_01,runif_ts,0.1072,0.0596,0.2916,0.29,0.2364105,0.245891,14,0.75,0.4,15,0.2,491,0.5,0,0.09,0.0,0.11,17,0.00355216
8116,8116,Prok_Taxa00149,ecol_ts,random_01,runif_ts,-0.0138,0.0867,0.3023,0.2916,0.254182,0.2484793,4,2.0,0.3,5,0.5,491,0.5,0,0.1,0.0,0.1,17,0.00751689
8117,8117,Prok_Taxa00150,ecol_ts,random_01,runif_ts,0.0508,0.0,0.2938,0.2895,0.2399483,0.2450106,5,1.5,0.6,6,0.7,491,0.5,0,0.11,0.0,0.08,17,0.0
8118,8118,Prok_Taxa00151,ecol_ts,random_01,runif_ts,0.1893,0.0,0.2877,0.2956,0.2301909,0.2553662,11,2.0,0.2,12,0.2,491,0.5,0,0.11,0.0,0.1,17,0.0
8119,8119,Prok_Taxa00152,ecol_ts,random_01,runif_ts,-0.0091,0.1387,0.3009,0.2854,0.2517621,0.2380595,3,0.75,0.0,4,0.9,491,0.5,0,0.11,0.0,0.1,17,0.019237689999999998
8120,8120,Prok_Taxa00156,ecol_ts,random_01,runif_ts,0.0336,0.0902,0.3059,0.2878,0.2601319,0.2420949,3,1.0,0.4,4,0.4,491,0.5,0,0.08,0.0,0.08,17,0.00813604
8121,8121,Prok_Taxa00158,ecol_ts,random_01,runif_ts,0.0027,0.1441,0.302,0.2845,0.253589,0.2364994,3,1.5,0.4,4,0.9,491,0.5,0,0.09,0.0,0.09,17,0.02076481
8122,8122,Prok_Taxa00160,ecol_ts,random_01,runif_ts,0.0697,0.1726,0.2969,0.2839,0.24518,0.2355531,8,0.75,0.5,9,0.6,491,0.5,0,0.12,0.0,0.11,17,0.02979076
8123,8123,Prok_Taxa00161,ecol_ts,random_01,runif_ts,-0.0361,0.0,0.3003,0.2922,0.2508029,0.2495377,2,2.0,0.5,3,0.9,491,0.5,0,0.11,0.0,0.08,17,0.0
8124,8124,Prok_Taxa00162,ecol_ts,random_01,runif_ts,0.0361,0.0877,0.2978,0.29,0.2465719,0.2457444,5,2.0,0.4,6,0.6,491,0.5,0,0.08,0.0,0.09,17,0.00769129
8125,8125,Prok_Taxa00163,ecol_ts,random_01,runif_ts,-0.0277,0.1174,0.3041,0.2872,0.2572043,0.2410096,3,0.75,0.0,4,0.9,491,0.5,0,0.09,0.0,0.09,17,0.013782760000000002
8126,8126,Prok_Taxa00164,ecol_ts,random_01,runif_ts,-0.0511,0.1062,0.3282,0.3092,0.2995243,0.2793728,3,0.25,0.4,4,0.9,491,0.5,0,0.11,0.0,0.09,17,0.01127844
8127,8127,Prok_Taxa00165,ecol_ts,random_01,runif_ts,0.0273,0.0102,0.2983,0.2906,0.2475048,0.24677,2,0.1,0.5,3,0.7,491,0.5,0,0.1,0.0,0.08,17,0.00010404000000000001
8128,8128,Prok_Taxa00166,ecol_ts,random_01,runif_ts,-0.0524,0.0475,0.2982,0.2878,0.247311,0.242114,8,1.5,0.2,9,0.7,491,0.5,0,0.11,0.0,0.08,17,0.00225625
8129,8129,Prok_Taxa00167,ecol_ts,random_01,runif_ts,0.1232,0.0272,0.2908,0.2905,0.2352074,0.2466309,11,1.5,0.0,12,0.5,491,0.5,0,0.09,0.0,0.11,17,0.00073984
8130,8130,Prok_Taxa00168,ecol_ts,random_01,runif_ts,0.0014,0.0,0.3522,0.3323,0.3448498,0.3226924,2,0.5,0.5,3,0.4,491,0.5,0,0.1,0.0,0.1,17,0.0
8131,8131,Prok_Taxa00169,ecol_ts,random_01,runif_ts,-0.0193,0.1429,0.3058,0.2877,0.260084,0.24187,3,1.5,0.0,4,0.9,491,0.5,0,0.09,0.0,0.1,17,0.02042041
8132,8132,Prok_Taxa00171,ecol_ts,random_01,runif_ts,0.0151,0.0,0.2949,0.2903,0.2418645,0.2462528,6,0.75,0.9,7,0.7,491,0.5,0,0.11,0.0,0.11,17,0.0
8133,8133,Prok_Taxa00172,ecol_ts,random_01,runif_ts,-0.0409,0.0257,0.2989,0.2894,0.248494,0.2447404,5,0.75,0.8,6,0.7,491,0.5,0,0.09,0.0,0.11,17,0.00066049
8134,8134,Prok_Taxa00174,ecol_ts,random_01,runif_ts,-0.0432,0.1345,0.3075,0.2863,0.2629213,0.2395044,6,0.75,0.9,7,0.6,491,0.5,0,0.11,0.0,0.08,17,0.018090250000000002
8135,8135,Prok_Taxa00176,ecol_ts,random_01,runif_ts,0.018,0.0,0.3297,0.2933,0.3021641,0.2513994,2,2.0,0.5,3,0.8,491,0.5,0,0.09,0.0,0.07,17,0.0
8136,8136,Prok_Taxa00177,ecol_ts,random_01,runif_ts,0.0099,0.0,0.2952,0.2909,0.2422763,0.2473204,5,1.5,0.4,6,0.7,491,0.5,0,0.1,0.0,0.1,17,0.0
8137,8137,Prok_Taxa00178,ecol_ts,random_01,runif_ts,-0.0223,0.0,0.3046,0.2879,0.2580619,0.2423385,2,0.1,0.5,3,0.8,491,0.5,0,0.08,0.0,0.1,17,0.0
8138,8138,Prok_Taxa00179,ecol_ts,random_01,runif_ts,0.013,0.1043,0.294,0.2859,0.2403312,0.2389809,12,1.5,0.1,13,0.5,491,0.5,0,0.12,0.0,0.11,17,0.010878490000000001
8139,8139,Prok_Taxa00180,ecol_ts,random_01,runif_ts,0.0651,0.1195,0.2949,0.2867,0.241734,0.2402688,5,0.75,0.4,6,0.6,491,0.5,0,0.09,0.0,0.08,17,0.01428025
8140,8140,Prok_Taxa00181,ecol_ts,random_01,runif_ts,-0.0263,0.1275,0.3022,0.2856,0.2539781,0.2384834,3,1.5,0.0,4,0.9,491,0.5,0,0.1,0.0,0.09,17,0.01625625
8141,8141,Prok_Taxa00182,ecol_ts,random_01,runif_ts,-0.0074,0.0515,0.2962,0.2892,0.2439634,0.2444379,11,1.0,0.5,12,0.1,491,0.5,0,0.09,0.0,0.09,17,0.0026522499999999997
8142,8142,Prok_Taxa00184,ecol_ts,random_01,runif_ts,0.0108,0.0,0.2995,0.2909,0.2494404,0.247423,4,1.0,0.3,5,0.6,491,0.5,0,0.09,0.0,0.08,17,0.0
8143,8143,Prok_Taxa00185,ecol_ts,random_01,runif_ts,-0.0803,0.0,0.2979,0.2882,0.2467407,0.2427864,5,1.5,0.4,6,0.8,491,0.5,0,0.08,0.0,0.08,17,0.0
8144,8144,Prok_Taxa00186,ecol_ts,random_01,runif_ts,-0.0073,0.1226,0.3012,0.2855,0.2522584,0.2382586,4,2.0,0.5,5,0.9,491,0.5,0,0.09,0.0,0.08,17,0.01503076
8145,8145,Prok_Taxa00188,ecol_ts,random_01,runif_ts,-0.0125,0.0746,0.3064,0.293,0.2610354,0.2508776,5,0.5,0.6,6,0.4,491,0.5,0,0.14,0.01,0.1,17,0.0055651599999999996
8146,8146,Prok_Taxa00189,ecol_ts,random_01,runif_ts,-0.0364,0.1058,0.3065,0.2895,0.2612846,0.2448858,4,2.0,0.8,5,0.4,491,0.5,0,0.09,0.0,0.08,17,0.011193640000000001
8147,8147,Prok_Taxa00190,ecol_ts,random_01,runif_ts,0.0391,0.1788,0.3045,0.2851,0.2578115,0.2376501,3,0.5,0.0,4,0.9,491,0.5,0,0.08,0.0,0.1,17,0.031969439999999995
8148,8148,Prok_Taxa00191,ecol_ts,random_01,runif_ts,-0.0104,0.0548,0.3034,0.2923,0.2560114,0.2497457,2,2.0,0.5,3,0.8,491,0.5,0,0.08,0.0,0.08,17,0.0030030400000000002
8149,8149,Prok_Taxa00193,ecol_ts,random_01,runif_ts,-0.0023,0.1481,0.3002,0.2843,0.250506,0.2362881,3,1.5,0.0,4,0.9,491,0.5,0,0.08,0.0,0.08,17,0.021933610000000003
8150,8150,Prok_Taxa00194,ecol_ts,random_01,runif_ts,0.0088,0.1127,0.2971,0.2856,0.2454783,0.2384374,4,2.0,0.3,5,0.8,491,0.5,0,0.08,0.0,0.08,17,0.012701289999999999
8151,8151,Prok_Taxa00195,ecol_ts,random_01,runif_ts,-0.042,0.1168,0.3083,0.2885,0.2642225,0.2433617,2,1.5,0.0,3,0.9,491,0.5,0,0.08,0.0,0.08,17,0.01364224
8152,8152,Prok_Taxa00196,ecol_ts,random_01,runif_ts,-0.0491,0.1205,0.3049,0.2877,0.258433,0.2418833,3,0.75,0.4,4,0.9,491,0.5,0,0.09,0.0,0.07,17,0.014520249999999998
8153,8153,Prok_Taxa00197,ecol_ts,random_01,runif_ts,0.0842,0.0298,0.2958,0.2912,0.2432765,0.247846,4,0.5,0.3,5,0.4,491,0.5,0,0.08,0.0,0.09,17,0.00088804
8154,8154,Prok_Taxa00199,ecol_ts,random_01,runif_ts,0.0217,0.0202,0.3098,0.2901,0.2668026,0.2460262,3,0.75,0.4,4,0.8,491,0.5,0,0.11,0.0,0.08,17,0.00040804
8155,8155,Prok_Taxa00201,ecol_ts,random_01,runif_ts,-0.0153,0.0293,0.2961,0.2887,0.2438311,0.2435731,9,0.25,0.9,10,0.3,491,0.5,0,0.11,0.0,0.09,17,0.00085849
8156,8156,Prok_Taxa00202,ecol_ts,random_01,runif_ts,0.0647,0.139,0.2962,0.2852,0.243871,0.2377274,5,1.5,0.4,6,0.8,491,0.5,0,0.1,0.0,0.09,17,0.019321000000000005
8157,8157,Prok_Taxa00203,ecol_ts,random_01,runif_ts,-0.0036,0.0644,0.303,0.2881,0.2552007,0.2426611,3,0.25,0.4,4,0.2,491,0.5,0,0.09,0.0,0.09,17,0.00414736
8158,8158,Prok_Taxa00206,ecol_ts,random_01,runif_ts,-0.039,0.1074,0.3041,0.289,0.2570927,0.2441434,10,1.5,0.9,11,0.3,491,0.5,0,0.09,0.0,0.12,17,0.01153476
8159,8159,Prok_Taxa00207,ecol_ts,random_01,runif_ts,0.1005,0.082,0.2951,0.2935,0.2422007,0.2518657,9,1.5,0.9,10,0.3,491,0.5,0,0.1,0.0,0.09,17,0.006724000000000001
8160,8160,Prok_Taxa00208,ecol_ts,random_01,runif_ts,-0.003,0.1549,0.3069,0.2887,0.2618645,0.2436997,4,2.0,0.0,5,0.9,491,0.5,0,0.1,0.0,0.14,17,0.023994010000000003
8161,8161,Prok_Taxa00209,ecol_ts,random_01,runif_ts,0.1095,0.0893,0.2923,0.2894,0.2375259,0.2447463,7,1.5,0.9,8,0.4,491,0.5,0,0.11,0.0,0.11,17,0.00797449
8162,8162,Prok_Taxa00211,ecol_ts,random_01,runif_ts,0.014,0.1584,0.3006,0.2847,0.2512881,0.2369537,27,0.5,0.9,28,0.9,491,0.5,0,0.11,0.0,0.11,17,0.025090560000000005
8163,8163,Prok_Taxa00212,ecol_ts,random_01,runif_ts,-0.0048,0.0494,0.2979,0.2875,0.2467094,0.2415384,4,1.5,0.3,5,0.7,491,0.5,0,0.09,0.0,0.1,17,0.00244036
8164,8164,Prok_Taxa00213,ecol_ts,random_01,runif_ts,-0.0378,0.0,0.3731,0.2925,0.3870884,0.2501481,2,0.1,0.5,3,0.5,491,0.5,0,0.08,0.0,0.08,17,0.0
